3.4162,-4.3966,14.843,-3.7051,-4.5561,-6.0605,6.3908,-2.0504,7.517,7.4886,-0.39187,8.2232,-1.6333,12.03,8.2135,6.2348,-10.438,-0.27682,3.6688,-2.4563,-8.577,7.9416,-9.0716,-2.137,-1.2822,-8.2261,14.818,10.536,6.5615,-9.0385,6.7575,4.7466,1.9734,1.5784,-15.473,-0.94036,12.686,-7.3905,7.7656,6.6658,-7.5489,1.9988,-0.27394,10.815,-3.495,-12.997,4.8134,-6.998,-4.6901,-6.922
-10.094,-9.1311,1.2747,-9.9713,14.781,1.8021,-15.065,-0.033719,5.1145,4.4013,-1.8345,3.5737,-0.71687,3.0262,-3.7044,1.3549,10.931,3.8154,-10.168,6.195,-8.2605,-2.0439,-1.0341,3.9729,-12.872,-1.8025,12.596,5.292,4.3945,-2.0405,7.8433,-12.098,3.2172,12.372,-10.316,2.3399,0.7347,-1.4444,-9.1988,-10.581,8.3768,4.7556,-5.8797,-19.234,5.2379,6.3836,-0.67851,7.0645,-0.84477,4.6417
0.24028,-7.7756,-1.9153,3.5247,4.8421,6.567,-0.20277,5.2002,-0.57991,9.8745,1.9731,-8.446,10.038,-0.37357,-15.223,2.5088,-2.2417,-11.901,2.9436,10.908,4.7423,4.9576,-9.1403,-5.7195,-8.1601,0.80011,-1.3531,-4.689,-4.911,-9.0129,8.0731,21.487,5.6602,4.1948,-8.8965,-8.7611,7.7777,-7.5033,-10.727,4.7532,2.6012,0.76364,-9.0484,-1.9387,8.0935,-6.0801,-0.9927,-5.0178,7.6313,-5.4189
-0.12187,-4.6562,9.1293,-2.1,-8.9707,5.0612,2.7844,1.1945,5.4736,-0.60287,-9.3466,-2.1173,-3.6817,5.5653,1.6586,-1.0296,-8.2689,-9.173,-9.5401,-4.2825,8.4564,-8.1392,-0.69811,-0.95352,9.6064,0.95697,2.711,3.5842,-7.638,4.5692,5.9322,1.7691,-9.131,5.4695,6.1774,-2.0611,0.73478,-1.0504,-5.8201,-0.57122,11.979,1.4762,-5.5366,14.329,3.4728,3.9442,0.22839,-17.488,-10.477,-13.975
8.3201,-2.5002,-4.9427,-1.233,6.362,-1.2032,-1.3737,-1.1962,6.5088,-2.8096,4.2174,-0.34785,0.7275,-1.4269,11.809,11.818,5.3333,17.434,3.4597,5.1302,-10.704,-8.8451,-2.1616,3.2502,4.5314,-0.81211,-11.171,9.4419,0.23807,-4.3921,2.7822,6.6914,2.3207,-8.8321,-2.6879,-0.29032,-16.099,-11.349,8.0741,3.1079,1.374,-19.348,-10.934,-0.26809,-5.0148,2.2998,14.257,2.4957,2.0777,4.4385
-8.3917,-1.4352,-10.29,-13.272,2.9816,6.3741,3.6756,15.242,-7.5811,9.5142,1.9075,14.228,-1.7961,0.18047,3.039,0.12847,7.7841,-0.97985,-5.1287,-7.371,4.0148,-4.713,5.4018,-7.1434,5.129,-11.088,-5.3004,2.6037,-12.29,-17.387,-2.5987,-12.172,0.4676,4.001,-0.41866,-10.095,2.0533,13.323,1.8547,-1.5637,2.472,7.264,6.285,6.2858,3.1943,6.4525,-1.2978,-3.4414,6.6629,-4.6703
-3.2019,5.9542,0.11742,-2.4415,5.4676,-5.0145,0.6695,3.5406,7.2803,-6.0662,1.1732,-9.7406,4.1101,19.015,15.146,8.7841,-0.39772,-8.5232,-12.561,3.0897,0.084087,0.75637,-0.0064,-5.1353,-0.97084,-3.2504,6.0493,5.8309,1.7869,-3.8924,-5.3444,6.4181,5.3118,-6.4594,8.6625,3.1449,-1.9464,-5.3661,4.0875,-2.7331,-5.8641,16.245,-0.7425,-1.4034,3.8919,-4.2953,1.1149,3.9553,-8.8554,-8.4385
-0.88569,8.8435,0.18779,2.9944,8.0816,-0.30884,3.0528,0.93239,-14.987,10.796,-7.5508,-1.4372,1.8843,6.0074,-1.4904,-3.6422,-5.3497,-7.5587,12.831,2.5049,4.8618,-8.0773,12.588,-0.35143,-7.9456,-8.1003,4.0357,-1.0695,-0.065218,11.355,0.56087,6.3105,-1.2976,1.2809,5.8833,10.965,0.28328,-11.916,6.8509,-5.282,-3.8124,7.5794,-9.6168,1.197,8.1073,3.6318,4.0589,-5.8304,2.934,0.084266
-0.34957,1.1396,8.3428,-8.6723,-3.0264,11.08,-0.80874,4.8499,-10.576,-5.3081,0.83269,16.002,-2.2337,0.92552,5.9134,-7.1095,-6.6034,-0.55752,0.45517,-8.1121,-4.571,-0.62243,2.7277,12.847,0.38608,-6.4269,2.8068,3.4744,1.2085,-2.1708,-0.14408,2.3277,10.479,3.2699,-1.5032,-4.7806,5.172,-3.4616,-4.173,-8.9114,-2.3665,4.2921,5.5106,-3.2968,-4.2875,-4.096,9.2193,-1.7053,-10.069,6.1153
-6.1094,-15.298,-13.951,15.511,3.0438,-10.625,-2.825,-9.4117,-6.2684,10.334,2.5728,0.7012,-2.7609,2.3048,2.5019,3.3301,-2.4124,13.316,1.1167,-7.6638,-1.11,-13.072,5.5696,0.34542,1.0374,9.5108,-8.5492,6.5127,4.6124,6.284,7.8967,6.5011,6.9369,2.6647,-0.26033,-3.7802,-0.19972,13.666,16.587,-3.0722,5.4615,4.0939,0.0062772,-0.80865,-1.8864,-8.7127,4.2605,-3.4599,2.7786,5.7562
-7.7467,3.3128,5.0126,-3.899,7.933,1.2789,10.42,-0.8516,9.7065,6.3691,6.4801,-5.9801,-9.3936,6.4596,-3.1594,7.135,-6.5588,12.525,-1.9942,-2.3034,11.698,-6.9143,1.0811,2.4244,-1.1701,-2.3134,7.509,-7.1384,-11.047,-8.7272,2.0363,5.7746,-1.3866,-8.5514,-12.425,8.7533,1.4333,-13.205,2.908,-2.3013,12.18,3.4426,-4.0193,9.9337,1.8462,-1.3361,1.3026,-3.6837,10.326,2.9733
50.858,46.604,65.184,42.936,35.552,34.194,55.519,49.927,47.536,72.646,49.54,30.129,50.755,47.961,40.385,47.288,54.061,42.595,52.023,37.014,52.904,48.576,57.68,51.666,53.294,38.962,54.325,51.462,52.287,51.744,22.405,57.336,58.274,57.925,42.165,45.866,41.798,53.538,47.83,50.744,37.609,37.353,38.314,42.56,52.516,35.378,34.477,44.82,42.632,58.461
98.84,83.548,102.95,87.803,78.873,79.22,86.842,118.5,65.102,100.35,74.085,82.668,83.151,74.925,88.746,81.482,83.797,86.8,68.115,73.211,95.857,81.944,107.95,73.972,82.557,85.82,110.24,83.464,102.11,89.677,83.807,100.63,97.056,77.188,92.73,85.443,89.067,81.66,83.008,71.824,80.941,71.54,102.35,87.746,89.601,92.492,79.89,82.426,84.604,78.093
112.98,118.94,130.06,103.58,93.305,95.267,92.802,137.19,101.68,105.36,111.43,117.92,104.16,104.22,129.01,103.37,108.36,116.9,103.66,104.16,116.31,108.73,146.09,105.68,97.379,112.03,136.42,87.656,124.23,129.06,100.91,130.44,137.26,101.55,101.95,84.719,103.91,100.56,112.09,122.99,103.2,105.11,95.491,116.41,90.992,104.7,94.094,94.258,107.54,108.72
116.09,114.05,151.25,111.62,125.36,120.34,110.7,151.6,108.24,131.53,132.31,109.19,112.76,122.12,141.84,101.53,119.15,132.69,113.84,127.59,128.16,114.73,153.52,105.62,110.82,120.84,129.79,114.05,134.59,130.77,116.15,144.03,131.73,112.06,107.7,107.83,118.7,106,105.43,140.75,119.81,130.85,119.13,114.68,106.49,116.73,112.87,106.49,120.95,102.65
110.9,105.42,146.6,109.87,94.862,106.78,96.765,143.34,97.319,124.84,115.8,108.15,109.42,105.56,125.64,111.73,107.86,119.13,109.52,100.15,112.13,94.888,136.36,108.68,95.082,100.89,139.67,103.79,116.38,124.09,116.87,127.41,125.87,101.87,105.43,102.6,88.892,127.09,110.8,131.37,101.38,102.9,99.38,115.73,113.2,101.68,115.06,98.632,94.492,93.191
82.72,84.147,122.33,76.033,85.228,77.324,75.902,111.2,91.124,99.327,88.678,85.939,79.599,76.267,97.198,84.184,83.802,78.212,67.855,93.861,87.966,78.137,105.76,80.956,76.558,87.8,106.75,83.809,89.234,95.741,87.967,92.181,95.893,87.209,90.797,72.605,92.866,87.828,87.544,89.787,78.652,88.974,71.794,82.494,73.901,76.031,81.278,82.581,83.459,87.604
46.441,45.263,61.469,47.588,40.589,41.259,44.072,58.255,39.095,47.215,41.911,42.303,46.778,44.288,63.058,42.501,50.118,50.79,38.421,42.943,52.023,41.487,66.067,42.064,43.972,51.303,50.289,48.937,47.786,51.002,41.155,48.424,53.809,56.534,38.909,49.454,44.678,46.596,47.03,55.072,49.774,47.135,46.088,64.841,42.199,32.659,48.34,38.187,59.078,57.787
-11.186,-0.13261,-1.1411,-11.001,11.112,5.0804,11.74,0.058742,-5.8266,-3.2478,6.2545,1.0067,2.8059,-6.9482,8.4967,-6.8543,-0.56003,-14.138,-1.1222,1.5445,-10.785,5.3229,-4.354,-10.367,-9.9437,-2.9151,6.2415,-0.50806,7.5252,5.0447,-2.658,-5.5818,-1.5177,-5.3705,-2.9787,4.9306,1.0098,-1.4943,-1.9585,3.2182,-3.2751,1.5807,-4.5504,-0.76657,-4.8202,11.037,7.4917,-0.9617,-9.7797,10.632
-55.091,-34.235,-66.337,-48.588,-47.178,-36.999,-51.939,-58.998,-36.781,-49.781,-48.56,-53.536,-53.773,-49.815,-33.891,-41.216,-37.655,-49.789,-37.187,-34,-51.195,-44.811,-54.194,-52.235,-43.831,-42.318,-52.689,-57.584,-40.187,-47.797,-46.699,-46.687,-61.518,-42.695,-52.288,-27.871,-36.787,-56.296,-36.473,-43.624,-34.134,-33.269,-58.616,-53.076,-35.032,-41.376,-35.559,-41.198,-45.182,-41.875
-100.39,-73.641,-115.8,-83.117,-79.677,-73.158,-81.615,-106.96,-73.198,-80.262,-87.049,-75.695,-78.296,-80.953,-93.118,-72.257,-87.412,-86.739,-82.994,-70.104,-89.472,-85.882,-94.514,-71.916,-74.742,-77.605,-104.94,-74.77,-89.341,-92.508,-73.906,-98.264,-85.515,-83.775,-79.204,-90.552,-83.629,-84.256,-77.12,-92.445,-86.867,-89.773,-88.525,-84.418,-79.646,-77.509,-84.099,-84.051,-80.414,-83.541
-115.95,-112.01,-136.41,-100.93,-105.2,-101.2,-95.441,-135.43,-98.47,-121.05,-97.42,-108.6,-116.1,-108.65,-134.76,-92.367,-97.158,-119.54,-97.521,-97.759,-124.99,-106.65,-152.65,-100.09,-110.89,-99.193,-123.39,-102.76,-117.91,-127.69,-105.69,-124.01,-128.73,-105.96,-97.297,-105.71,-104.81,-114.19,-102.92,-127.64,-103.04,-100.86,-108.27,-111.9,-97.361,-106.94,-86.182,-102.45,-103.63,-101.81
-129.47,-107.22,-161.96,-110.57,-110.6,-119.36,-112.28,-152.72,-117.9,-119.69,-110.79,-119.88,-99.789,-124.09,-135.39,-124.28,-114.49,-116.59,-114.28,-114.79,-134.31,-122.08,-146.72,-128.22,-100.33,-114.36,-144.36,-115.57,-126.73,-123.28,-112.57,-123.01,-133.26,-118.78,-113.4,-125.43,-104.43,-118.39,-123.14,-131.88,-115.5,-115.36,-105.11,-109.88,-114.41,-118.83,-105.37,-119.2,-100.48,-101.61
-118.08,-111.92,-158.55,-88.976,-106.6,-94.199,-100.71,-140.35,-94.799,-119.98,-119.58,-104.19,-106.54,-110.81,-120.47,-107.02,-102.1,-120.54,-109.59,-99.187,-116.83,-106.54,-129.48,-110.94,-104.29,-107.82,-136.86,-109.53,-128.15,-118.68,-101.73,-127.45,-115.93,-107.38,-107.69,-115.01,-93.381,-103.5,-109.3,-127.43,-92.281,-93.531,-97.024,-116.06,-116.87,-105.54,-101.87,-104.6,-109.34,-103.27
-90.173,-75.753,-107.75,-69.758,-85.065,-85.143,-76.153,-98.465,-74.073,-99.851,-76.555,-87.642,-74.429,-72.531,-104.62,-78.6,-88.732,-78.519,-82.083,-77.912,-87.852,-81.902,-117.89,-89.085,-73.366,-76.238,-105.39,-75.156,-91.995,-100.04,-62.184,-79.954,-97.117,-86.169,-81.075,-72.41,-82.363,-86.22,-85.577,-96.021,-89.777,-76.665,-83.523,-80.404,-83.859,-80.223,-78.042,-93.192,-80.435,-91.939
-55.239,-41.991,-68.404,-50.12,-41.867,-34.355,-44.035,-50.315,-43.63,-45.346,-55.835,-41.798,-31.441,-41.669,-33.248,-41.998,-42.025,-45.361,-49.952,-36.429,-41.606,-42.085,-53.516,-52.239,-47.736,-34.878,-61.332,-51.437,-51.78,-49.575,-41.194,-46.745,-57.386,-46.185,-55.913,-36.251,-37.297,-62.388,-51.34,-51.989,-42.87,-28.742,-43.878,-46.898,-41.104,-42.767,-39.996,-35.903,-51.444,-35.756
-2.7102,-4.5503,-10.88,-4.392,-4.2147,2.6388,0.76859,-8.2573,-15.896,-1.4251,-3.2873,-0.17341,-0.47855,1.8097,1.1582,6.4048,-7.4003,9.1195,5.0268,6.7012,-0.82651,12.257,5.4265,-3.5959,6.571,-0.20303,0.082613,-2.9519,8.8858,-2.5957,-9.9562,2.0332,-1.045,12.92,5.4729,3.6257,6.8296,14.481,0.71784,-5.4854,-2.6007,2.2682,-6.6919,1.7583,-1.9762,-0.92454,-3.4883,-0.1397,-6.7638,10.29
50.317,38.989,68.749,48.409,42.781,41.445,34.775,52.15,38.139,43.554,48.89,39.011,42.725,35.107,48.913,36.769,57.417,47.826,35.236,35.47,51.614,38.43,55.906,42.991,53.815,39.667,61.361,44.643,49.251,40.792,48.04,53.824,57.361,39.683,37.16,43.885,39.721,44.238,37.896,47.949,36.008,50.923,38.743,48.439,51.941,51.876,50.33,39.042,45.044,34.415
97.691,84.006,117.69,76.253,79.7,85.266,86.714,120.05,75.779,99.794,83.738,73.597,80.938,75.985,91.057,71.551,82.08,91.954,89.785,72.018,92.647,76.388,104.61,74.235,68.194,95.224,103.88,69.173,97.821,103.35,66.913,96.575,91.434,86.853,78.061,79.694,88.415,91.719,91.04,93.395,87.003,77.846,83.687,90.754,79.462,84.766,86.967,77.511,81.217,91.82
118.02,98.914,133.64,93.951,116.26,102.81,114.11,133.95,99.181,132.57,114.93,94.267,110.17,112.74,126.3,100.04,104.54,121.18,93.693,113.88,118.36,110.53,134.13,111.06,95.078,96.625,129.75,82.64,104.33,120.21,98.798,103.43,117.16,98.415,96.789,96.092,95.347,113.98,110.71,120.57,109.87,104.91,100.81,116.23,112.95,102.54,95.649,111.55,117.42,97.365
106.35,110.11,167.04,112.39,110.62,99.088,118.16,147.83,111.4,131.38,115.12,122.89,102.99,115.58,132.58,101.99,118.29,107.24,117.61,117.18,128.95,113.7,148.7,109.62,116.23,121.16,148.44,108.34,129.12,125.35,115.75,133.99,142.8,101.36,113.27,123.64,108.94,114.27,109.32,135.48,107.04,107.3,112.47,123.3,111.72,126.56,101.95,109.68,116.37,109.04
119.58,99.927,147.24,119.04,87.504,104.68,98.714,133.97,105.91,111.71,108.6,117.17,87.353,112.67,125.3,100.06,99.407,107.76,103.49,98.165,119.38,105.36,150.94,113.77,111.11,101.01,136.01,97.554,120.3,110.19,105.03,113.37,134.92,105.09,96.056,93.934,100.14,120.89,98.42,127.92,96.544,106.82,105.57,120.68,103.65,98.19,101.36,96.889,100.5,109.13
78.605,85.02,104.63,88.069,78.759,82.356,74.727,93.893,92.438,93.156,84.497,85.278,72.73,91.689,98.103,82.113,68.174,78.441,71.678,77.66,92.77,79.278,103.56,74.832,77.283,80.174,89.599,82.857,84.984,90.623,78.784,87.247,96.57,69.428,81.052,73.985,72.328,84.667,80.975,79.718,77.222,73.975,80.312,82.989,67.553,87.129,81.489,75.169,80.637,92.904
50.053,48.589,54.218,41.152,44.251,44.002,33.568,66.515,41.92,54.162,48.153,42.025,56.5,37.505,69.538,29.354,40.841,46.49,47.022,37.229,55.84,41.503,64.63,40.795,48.757,39.574,54.2,46.861,52.645,39.471,37.474,49.293,45.306,47.079,47.316,40.978,32.227,29.077,53.823,46.774,50.936,37.648,39.035,55.746,38.767,40.93,43.09,40,36.59,45.212
-0.93913,-11.015,-4.1862,-4.4963,17.885,9.0622,6.9117,0.52246,7.2491,8.4648,-0.45172,-1.2436,0.54973,-2.4493,11.381,-8.1729,-4.9137,9.6228,4.0785,7.1937,-4.1914,0.10481,10.393,7.3932,7.8127,-5.96,-4.5045,-9.7819,-0.97433,-4.7204,4.535,9.0165,-1.2793,0.086624,0.6964,4.9627,-3.9768,-10.069,-10.654,-8.569,-0.051779,9.0192,11.374,3.3642,-6.1591,-0.54528,9.1513,4.4374,-13.706,-19.85
-39.048,-32.836,-62.605,-34.007,-40.878,-50.198,-44.678,-68.234,-46.536,-56.098,-53.139,-39.811,-47.468,-45.247,-36.501,-52.505,-46.725,-63.24,-41.41,-33.455,-47.525,-39.448,-56.794,-45.487,-62.833,-40.088,-58.534,-42.38,-58.158,-47.313,-43.105,-40.492,-56.072,-48.259,-37.339,-47.097,-48.436,-53.121,-40.588,-41.058,-43.682,-42.474,-44.948,-38.834,-38.647,-37.506,-39.922,-47.023,-34.617,-32.333
-87.429,-83.373,-106.94,-72.151,-68.718,-66.895,-94.997,-110.17,-78.677,-91.613,-85.489,-81.492,-83.575,-79.035,-114.17,-72.889,-83.669,-90.187,-93.236,-77.444,-78.09,-68.918,-98.398,-85.036,-81.807,-72.582,-108.81,-86.457,-89.789,-90.056,-85.347,-101.11,-89.443,-78.691,-86.769,-73.184,-87.075,-74.518,-77.292,-104.74,-82.12,-85.752,-76.157,-83.103,-66.842,-72.294,-80.552,-82.665,-72.281,-74.817
-112.44,-95.9,-140.39,-97.585,-104.37,-101.6,-102.73,-138.02,-105.08,-119.39,-103.56,-91.031,-85.56,-102.59,-111.73,-97.691,-102.87,-112.58,-109.67,-103.64,-107.55,-98.219,-137.3,-94.825,-96.471,-109.99,-137.27,-91.482,-107.62,-129.68,-98.363,-111.62,-118.77,-91.059,-96.665,-115.35,-90.559,-105.62,-103.02,-122.1,-95.469,-104.31,-107.74,-106.4,-98.845,-100.21,-96.411,-95.417,-105.21,-109.91
-134.34,-118.73,-151.08,-112.31,-102.49,-107.05,-102.46,-140.22,-105.13,-128.58,-106.59,-111.02,-94.401,-109.82,-122.48,-100.81,-110.02,-115.57,-112.83,-109.01,-125.53,-115.8,-145.69,-109.55,-109.63,-110.3,-134.06,-104.34,-111.34,-132.04,-107.65,-114.92,-137.88,-94.546,-120.09,-104.76,-108.23,-115.1,-105.02,-127.79,-117.81,-103.29,-112.25,-115.76,-99.079,-113.69,-117.78,-102.65,-112.79,-101.7
-113.83,-101.49,-149.66,-105.53,-104.7,-99.65,-104.45,-127.41,-104.18,-118.99,-101.17,-107.8,-96.178,-87.503,-142.38,-105.06,-99.711,-114.46,-106.85,-104.94,-112.55,-108.12,-142.19,-100.92,-110.57,-108.92,-128.33,-99.173,-129.07,-124.07,-90.169,-123.26,-118.96,-117.71,-102.9,-101.05,-105.42,-109.24,-107.09,-110.7,-103.14,-81.354,-98.47,-114.39,-103.75,-104.7,-95.763,-81.028,-98.588,-110.33
-80.319,-66.969,-105.63,-81.37,-77.061,-83.002,-66.844,-99.714,-73.353,-95.085,-74.333,-79.628,-84.959,-74.926,-93.633,-75.79,-70.46,-83.692,-80.985,-73.975,-91.953,-71.417,-103.29,-75.992,-67.56,-87.405,-111.18,-70.217,-90.954,-90.297,-76.787,-91.464,-81.517,-81.097,-85.664,-84.21,-75.056,-79.628,-68.761,-106.67,-74.307,-81.955,-78.682,-86.818,-66.62,-74.322,-83.028,-78.999,-68.99,-82.592
-54.802,-25.952,-63.697,-36.791,-39.111,-41.458,-29.968,-69.106,-40.264,-41.896,-47.399,-47.842,-38.194,-20.646,-47.836,-46.827,-59.16,-50.528,-33.545,-43.188,-49.992,-51.788,-43.086,-40.069,-50.076,-44.776,-51.206,-47.734,-44.372,-55.83,-45.585,-58.359,-41.388,-37.371,-22.497,-35.254,-43.275,-41.362,-52.204,-47.864,-49.929,-34.862,-43.017,-46.372,-41.35,-43.244,-44.14,-50.544,-48.332,-49.079
6.8857,5.4177,-16.334,-4.3762,3.3314,0.88154,-1.0295,4.5883,-9.7471,0.79032,-6.1109,-0.91415,9.5873,-6.9182,-12.244,-3.7342,-9.8752,-7.1861,-6.7892,-6.6064,8.2377,-5.2557,-8.3508,9.2048,-4.2727,-1.8811,5.4976,-5.7287,-11.584,-5.6068,-4.4009,-2.338,3.1396,-2.2113,2.2767,-2.0171,-10.039,1.6322,-9.4412,-7.8,-4.4279,-3.253,-7.5677,-6.2655,2.2814,1.5537,-12.738,8.0121,13.299,-13.713
0.060244,0.026881,0.16952,-2.0114,-4.8273,-2.6407,-3.0523,-3.0807,2.0954,-5.0527,10.109,9.0252,-6.5697,1.485,8.7721,2.4487,5.4183,0.19422,17.671,-8.4234,1.9787,3.9827,-1.3474,-2.8296,-5.6558,4.4779,3.3591,-6.4855,12.985,-3.8995,22.503,-0.87054,-9.0262,4.9213,7.1817,7.8936,7.2912,13.218,1.1049,8.1746,-5.9527,0.45875,-7.3474,3.3027,6.1129,-1.7404,7.5901,9.8506,-0.88261,-0.29392
3.675,0.69332,-1.8066,17.473,1.8945,-11.296,3.6367,9.3432,-6.5307,9.2745,-0.22182,-8.0572,-4.5315,12.233,-6.7599,-2.7981,-12.112,-3.5517,5.2335,9.5458,-1.3716,-8.7211,5.8601,-0.95013,-11.405,1.8539,-3.0683,-1.1832,-0.22187,-3.108,-2.5524,-1.2378,-2.2919,4.311,-0.5036,-6.5407,3.686,-12.735,-11.476,-0.7844,-1.7575,-4.8802,0.36756,-3.0824,-8.925,1.9592,8.6053,0.69897,-6.1223,-9.4539
-4.4289,-9.2078,0.61347,0.65606,8.1385,-0.55437,4.5881,-0.32735,5.4147,-4.2395,-8.252,7.0748,5.2478,-3.0349,12.688,14.04,1.9542,0.56307,-9.6217,-6.3214,-2.1479,3.949,9.9662,-1.9575,-11.957,-1.5833,-8.9558,-5.7612,-0.097277,-10.774,4.708,-1.5201,-5.9769,-0.88227,14.464,-9.6456,-4.726,-5.472,3.8677,13.403,6.2517,8.14,5.8068,-0.81375,-4.8031,9.1494,-9.9612,-10.001,-7.4531,-13.26
-5.0113,5.4634,0.3583,2.6154,-5.3848,-1.6494,3.503,1.8206,7.1638,-0.57665,-0.83762,4.0475,1.926,8.1921,-5.2491,1.6864,7.22,4.9339,-19.3,-2.4022,7.8528,-1.5402,-1.7874,16.805,-1.753,-1.25,-10.145,4.3736,4.3022,-7.2711,-6.0399,-7.9905,-7.079,4.1263,2.5327,-0.51674,-7.7527,-2.4415,-3.3708,-10.502,11.345,2.0621,3.9962,4.9185,6.7234,1.6656,-4.5811,6.2943,1.092,-2.8978
